date,company,state,breach,org,records
3/4/2016,21stCenturyOncology,FL,HACK,MED,2200000.0
3/4/2016,Snapchat,CA,HACK,BSO,700.0
3/4/2016,RosenHotels&Resorts,FL,HACK,BSO,0.0
3/8/2016,BillyCasperGolf,VA,HACK,BSO,0.0
3/11/2016,SequoiaUnionHighSchool,CA,HACK,BSO,0.0
3/14/2016,MitchellInternational,CA,HACK,BSO,0.0
3/15/2016,LaborersFundsAdministrativeOfficeofNorthernCalifornia,CA,DISC,BSO,0.0
3/16/2016,AdvancedAutoParts,VA,HACK,BSR,0.0
3/16/2016,PerkinElmer,MA,HACK,BSO,0.0
3/21/2016,LAZParking,CT,HACK,BSO,0.0
3/23/2016,LampsPlus,CA,HACK,BSR,0.0
3/25/2016,AspiraNet,CA,HACK,NGO,0.0
3/28/2016,SproutsFarmersMarket,AZ,HACK,BSO,0.0
3/28/2016,UllrichDelevati,CA,HACK,BSF,0.0
3/30/2016,PivotalSoftware,CA,HACK,BSO,0.0
4/5/2016,KathermanKitts&Company,CA,PORT,BSF,0.0
4/6/2016,WhitingTurnerContracting,MD,HACK,BSF,0.0
4/8/2016,OptumRx,MN,PORT,MED,0.0
4/11/2016,Schwaab,WI,HACK,BSO,0.0
4/11/2016,StaminusCommunications,CA,HACK,BSO,0.0
4/11/2016,BristolFarms,CA,HACK,BSO,0.0
4/13/2016,AcademyofArtUniversity,CA,HACK,BSO,0.0
4/21/2016,VoyaFinancialAdvisor's,NY,HACK,BSF,0.0
4/22/2016,BerkeleyPublicSchools,CA,DISC,EDU,0.0
4/26/2016,LuckyPet,WA,HACK,BSO,0.0
4/26/2016,AdvancedInternationalMarketing,OH,HACK,BSO,0.0
5/3/2016,LaflerMooreConnerty&WebbLLP,CA,HACK,BSO,0.0
5/3/2016,KenWatermanCPA,CA,HACK,BSF,0.0
5/4/2016,Areas,FL,HACK,BSO,0.0
5/4/2016,ProSportsDaily,Ontario,HACK,BSO,0.0
5/5/2016,SaintAgnesMedicalCenter,CA,HACK,MED,2812.0
5/5/2016,StonebridgeRealtyAdvisors,CO,HACK,BSO,0.0
5/5/2016,CertifiKidLLC,DC,HACK,BSO,0.0
5/5/2016,HumeLakeChristianCamps,CA,HACK,BSO,0.0
5/6/2016,Google,CA,DISC,BSO,0.0
5/9/2016,BayAreaChildren'sAssociation,CA,HACK,MED,0.0
5/11/2016,Hi-TecSportsUSA,CA,HACK,BSO,0.0
5/11/2016,SanMateoFosterCitySchoolDistrict,CA,PORT,EDU,0.0
5/11/2016,LynnN.TalbottJR.CPA,CA,HACK,BSF,0.0
5/13/2016,CityCollegeofSanFrancisco,CA,HACK,EDU,0.0
5/13/2016,ImperialValleyFamilyCareMedicalGroupAPC,CA,PORT,MED,0.0
5/16/2016,Flurish,CA,DISC,BSF,0.0
5/16/2016,SolanoCommunityCollege,CA,HACK,EDU,0.0
5/16/2016,Zocdoc,NY,DISC,MED,0.0
5/18/2016,ThePaperWorks,CA,PORT,BSO,0.0
5/23/2016,BerkeleyEndocrine,CA,HACK,MED,0.0
5/24/2016,A&AReadyMixedConcrete,CA,HACK,BSO,0.0
5/31/2016,VerityHealthSystem,CA,HACK,MED,0.0
6/6/2016,Empathia,WI,HACK,BSO,0.0
6/7/2016,StateFarmMutualAutomobileInsuranceCompany,IL,INSD,BSF,0.0
6/13/2016,GrandSierraResortandCasino,NV,HACK,BSO,0.0
6/13/2016,MomentumforMentalHealth,CA,HACK,MED,0.0
6/14/2016,AcerServiceCorporation,CA,HACK,BSO,35000.0
6/14/2016,UniversityofConnecticut,CT,HACK,EDU,0.0
6/16/2016,Multi-ColorCorporation,OH,PORT,BSO,0.0
6/24/2016,MercyMedicalCenterRedding,CA,INSD,MED,0.0
6/29/2016,VerticalScope,Ontario,HACK,BSO,0.0
6/30/2016,KoolKidsModel&TalentManagement,CA,PORT,BSO,0.0
6/30/2016,KontrolFreekLLC,GA,HACK,BSO,0.0
7/6/2016,CaliforniaDepartmentofCorrectionsandRehabilitation,CA,DISC,GOV,0.0
7/8/2016,OmniHotels&Resorts,TX,HACK,BSO,0.0
7/14/2016,OpesAdvisors,CA,HACK,BSO,0.0
7/14/2016,ProjectManagementInstitute,PA,HACK,BSO,0.0
7/15/2016,MatadorRecordingsLLC,NY,HACK,BSO,0.0
7/21/2016,inVentivHealth,MA,HACK,BSO,0.0
8/3/2016,BannerHealth,AZ,HACK,MED,0.0
8/3/2016,YubaSutterMedicalCenter,CA,HACK,MED,0.0
8/8/2016,7-Eleven,TX,DISC,BSO,7820.0
8/9/2016,BrianD.Halevie-GoldmanM.D.,CA,PORT,MED,2000.0
8/10/2016,NLUProductsLLC,UT,HACK,BSO,0.0
8/12/2016,PAXLabs,CA,HACK,BSO,6000.0
8/12/2016,ValleyAnesthesiology&PainConsultants,AZ,HACK,MED,0.0
8/14/2016,JohnE.GonzalezDDS,CA,PORT,MED,0.0
8/22/2016,Schwan'sHomeService,MN,HACK,BSO,0.0
8/26/2016,CountyofSacramento,CA,DISC,GOV,0.0
8/26/2016,ToyotaMotorCorporation,TX,DISC,BSO,0.0
8/31/2016,ArtaramaN.C.,NC,HACK,BSO,0.0
9/2/2016,NobleHouseHotelsandResorts(NobleHouse),WA,HACK,BSO,0.0
9/9/2016,RebeccaMinkoff,NY,HACK,BSO,0.0
9/11/2016,WheelerEggerCPA'sLLP,CA,HACK,BSF,45.0
9/11/2016,PratapS.KurraM.D.,CA,PHYS,MED,0.0
9/16/2016,Lulu'sFashionLounge,CA,HACK,BSO,0.0
9/19/2016,ActiveOutdoors,TX,HACK,BSO,0.0
9/19/2016,Ascensus,PA,DISC,BSF,0.0
9/19/2016,UrsusHoldingsLLC,TX,HACK,BSO,0.0
9/21/2016,Stallcup&AssociatesCPAs,CA,HACK,BSF,0.0
9/21/2016,Zazzle,CA,HACK,BSO,0.0
9/22/2016,NapaValleyDentistry,CA,PHYS,MED,0.0
9/22/2016,PremierAmericaCreditUnion,CA,INSD,BSF,0.0
9/23/2016,Dr.HalMeadows,CA,HACK,MED,0.0
9/23/2016,JiveSoftware/Producteev,CA,HACK,BSO,0.0
9/26/2016,NovationSettlementSolutions,FL,HACK,BSO,0.0
9/29/2016,CityofVallejo,CA,UNKN,GOV,0.0
10/4/2016,ApriaHealthcare,CA,DISC,MED,1987.0
10/5/2016,PublicHealthInstitute,CA,DISC,NGO,0.0
10/5/2016,QvaleAutoGroup,CA,DISC,BSO,0.0
10/12/2016,KeckMedicalCenterofUSC,CA,HACK,MED,0.0
10/14/2016,IntegrityTransitionalHospital,TX,HACK,MED,0.0
10/14/2016,CalOptima,CA,PORT,MED,0.0
10/17/2016,BroadviewMortgage,CA,HACK,BSF,0.0
10/19/2016,EastwoodCompany,PA,HACK,BSO,0.0
10/20/2016,PremiumBeat,Quebec,HACK,BSO,0.0
10/24/2016,SilverCreekFitness&PhysicalTherapy,CA,DISC,MED,0.0
10/25/2016,Cisco,CA,DISC,BSO,0.0
10/28/2016,BeyondYoga,CA,HACK,BSO,0.0
10/30/2016,AnneM.CummingsM.D.F.A.C.P,CA,HACK,MED,0.0
11/3/2016,NationalWholesale,NC,HACK,BSO,0.0
11/4/2016,WelkResorts,CA,PHYS,BSO,0.0
11/6/2016,iDressup.com,CA,HACK,BSO,0.0
11/9/2016,UFCWLocal655,MO,HACK,BSO,0.0
11/9/2016,EileenFisher,NY,HACK,BSO,0.0
11/10/2016,BaxterCreditUnion,CA,HACK,BSF,0.0
11/17/2016,LuqueChiropractic,CA,DISC,MED,0.0
11/17/2016,QVC,PA,DISC,BSO,0.0
11/18/2016,EyeInstituteofMarin,CA,HACK,MED,0.0
11/18/2016,SpringfieldArmory,IL,HACK,BSO,0.0
11/21/2016,DivisionofAdultInstitutionsFolsomStatePrison,CA,DISC,GOV,0.0
11/22/2016,TheMadisonSquareGardenCompany,NY,HACK,BSO,0.0
11/23/2016,AtlantisParadiseIsland,Grand Bahama,HACK,BSO,0.0
11/29/2016,HewittAssociates,IL,HACK,BSO,2892.0
11/29/2016,HillaryTentlerCPA,CA,PORT,BSF,0.0
11/30/2016,SequinDermatologyOfficeofRobertJMagnonMD,TX,HACK,MED,29969.0
11/30/2016,LouisianaHealthCooperative,LA,HACK,MED,8000.0
11/30/2016,EmblemHealth,NY,DISC,BSF,0.0
11/30/2016,TheLANGCompanies,WI,HACK,BSO,0.0
12/2/2016,SanJoseEvergreenCommunityCollegeDistrict,CA,DISC,EDU,0.0
12/6/2016,EastValleyCommunityHealthCenter,CA,HACK,MED,0.0
12/9/2016,AnchorLoans,CA,DISC,BSF,0.0
12/12/2016,QuestDiagnostics,NJ,HACK,MED,34000.0
12/13/2016,BraceAbility,IA,HACK,BSO,0.0
12/14/2016,KPartnersHotelManagement,TX,HACK,BSO,0.0
12/16/2016,CountyofLosAngeles,CA,HACK,GOV,108.0
12/16/2016,TurnerBroadcastingSystems(BleacherReport),NY,HACK,BSO,0.0
12/20/2016,KaiserFoundationHospital,CA,DISC,MED,0.0
12/20/2016,WesternUnion,CO,HACK,BSF,0.0
12/22/2016,DoverFederalCreditUnion,DE,INSD,BSF,0.0
12/22/2016,ClaremontUniversityConsortium,CA,PORT,EDU,0.0
12/28/2016,GraphikDimensionsLtd.(pictureframes.com),NC,HACK,BSO,1614.0
12/30/2016,SheetMetalWorkers'LocalUnionNo.104,CA,DISC,BSO,0.0
1/9/2017,KevinHarringtonCPA,CA,HACK,BSF,0.0
1/10/2017,LegalAidSocietyofOrangeCounty(LASOC),CA,DISC,NGO,0.0
1/12/2017,SwimOutlet.com,CA,HACK,BSO,0.0
1/13/2017,Children'sHospitalofLosAngeles,CA,PORT,MED,3600.0
1/19/2017,CoPilotProviderServices,NY,HACK,BSO,220000.0
1/20/2017,WonderfulCenterforHealthInnovation,CA,PORT,MED,0.0
1/23/2017,PoolSupplyUnlimited,CA,HACK,BSO,0.0
1/26/2017,CuddlDuds(Komar&Sons,NJ,HACK,BSO,0.0
1/27/2017,SynergySpecialistsMedicalGroup,CA,HACK,MED,0.0
1/27/2017,InternationalCodeCouncil,CA,HACK,NGO,0.0
1/27/2017,eHealthInsurance,CA,HACK,BSF,0.0
1/30/2017,PalomarCollege,CA,HACK,EDU,0.0
2/2/2017,JeffreyD.Rice,OH,PORT,MED,1586.0
2/2/2017,Sunrun,CA,HACK,BSO,0.0
2/2/2017,DBMGlobal,AZ,PORT,BSO,0.0
2/2/2017,ToysRUs,NJ,HACK,BSO,0.0
2/3/2017,RenovateAmerica,CA,HACK,BSO,0.0
2/3/2017,Nakawatase&KaminskyCPS'sLLP,CA,HACK,BSF,0.0
2/3/2017,InterContinentalHotelsGroup(IHG),Buckinghamshire,HACK,BSO,0.0
2/6/2017,CapitalOne,VA,HACK,BSF,0.0
2/8/2017,TheBoeingCorporation,WA,DISC,BSO,0.0
2/13/2017,NEOTech,CA,HACK,BSO,0.0
2/14/2017,TheHonestKitchen,CA,HACK,BSO,0.0
2/15/2017,PlattCollege,CA,DISC,EDU,0.0
2/15/2017,OperatingEngineersLocalUnionNo.3,CA,HACK,BSO,0.0
2/17/2017,Deboer,CA,HACK,BSF,7.0
2/20/2017,IntexRecreationCorp.,CA,HACK,BSO,0.0
2/22/2017,JoFit,PA,HACK,BSO,0.0
2/23/2017,CatalinaPost-AcuteandRehabilitation,AZ,PHYS,MED,2953.0
2/23/2017,LogicSupply,VT,HACK,BSO,0.0
2/24/2017,Rod'sTrueWesternLiving,OH,HACK,BSO,0.0
2/24/2017,AbbottNutrition,OH,HACK,BSO,0.0
2/24/2017,RobertsHawaii,HI,HACK,BSO,0.0
2/27/2017,JohnDWilliamson,CA,PORT,BSF,0.0
3/1/2017,MetWestTerra,WY,HACK,BSO,0.0
3/1/2017,Stallcup&AssociatesCPA's,CA,HACK,BSF,0.0
3/2/2017,UniversityCaliforniaSantaCruz,CA,PORT,EDU,0.0
3/2/2017,OrangeCountyGlobalMedicalCenter,CA,DISC,MED,0.0
3/3/2017,Friedman&PerryCPA's,CA,HACK,BSF,0.0
3/3/2017,WeekendsOnly,MO,HACK,MED,0.0
3/8/2017,prAna,CA,HACK,BSO,0.0
3/10/2017,HutchinsonandBloodgoodLLP,CA,HACK,BSF,0.0
3/13/2017,Ondracek&Company,CA,HACK,BSF,0.0
3/14/2017,ZestDentalSolutions,CA,HACK,BSO,0.0
3/16/2017,NSCTechnologies,VA,HACK,BSO,0.0
3/17/2017,AmericanTireDistributors,NC,HACK,BSO,0.0
3/17/2017,HamptonJitneyandAmbassadorRiders,NY,HACK,BSO,0.0
3/18/2017,CampbellTaylor&CompanyCertifiedPublicAccountants&Consultants,CA,HACK,BSF,0.0
3/21/2017,Bulletproof,WA,HACK,BSO,0.0
3/21/2017,PraetorianDigital/PoliceOneForum,CA,HACK,BSO,0.0
3/21/2017,RenttheRunway,NY,HACK,BSO,0.0
3/21/2017,SchurmanRetailGroup,CA,HACK,BSO,0.0
3/21/2017,LYFEKitchenNoticeofDataBreach,TN,HACK,BSO,0.0
3/22/2017,UrologyAustin,TX,HACK,MED,0.0
3/24/2017,FortheInspirationandRecognitionofScienceandTechnology,NH,HACK,BSO,0.0
3/27/2017,easybreathe.com,CA,HACK,BSO,0.0
3/27/2017,MollieStone'sMarkets,CA,HACK,BSO,0.0
3/29/2017,Oilandgasjobsearch.com,Cheshire,HACK,BSO,0.0
3/29/2017,Quench,PA,HACK,BSO,0.0
3/29/2017,ShowTix4U,NV,HACK,BSO,0.0
4/4/2017,AutoPrideCarWash,CA,HACK,BSO,0.0
4/6/2017,Edgar&AssociatesLLP,CA,HACK,BSF,0.0
4/10/2017,WildWaterExpressCarwash,CA,HACK,BSO,0.0
4/10/2017,AcmeCarWashandClearwaterExpress,CA,HACK,BSO,0.0
4/13/2017,Fingerhut,MN,HACK,BSO,0.0
4/14/2017,DeltaCareerEducationCorporation,VA,HACK,BSO,0.0
4/14/2017,WestlakeTouchlessCarWash,CA,HACK,BSO,0.0
4/14/2017,SixContinentsHotels,GA,HACK,BSO,0.0
4/14/2017,NeimanMarcusGroup,TX,HACK,BSO,0.0
4/14/2017,JackAnthonyIndustries,CA,HACK,BSO,0.0
4/17/2017,DLDAccountancy,CA,HACK,BSF,0.0
4/17/2017,CombatBrands,KS,HACK,BSO,0.0
4/19/2017,NorthropGrummanSystemsCorporation,CA,HACK,BSO,0.0
4/20/2017,CampbellUnionHighSchoolDistrict,CA,HACK,EDU,0.0
4/24/2017,LosAngelesCityEmployeesRetirementSystem,CA,DISC,GOV,0.0
4/24/2017,ILoveKickBoxing(ILKBLLC),NY,HACK,BSO,0.0
4/28/2017,ExtremeReach,MA,HACK,BSO,0.0
5/2/2017,McDavid,IL,HACK,BSO,0.0
6/3/2017,SignatureHardware,KY,HACK,BSO,0.0
6/16/2017,GOLFTEC,CO,HACK,BSO,0.0
6/19/2017,TorranceMemorialMedicalCenter,CA,HACK,MED,0.0
6/19/2017,OccidentalCollege,CA,HACK,EDU,0.0
6/19/2017,BedBath&Beyond,NJ,HACK,BSO,0.0
6/22/2017,CaliberHomeLoans,OK,HACK,BSF,0.0
6/29/2017,PaulStuart,NY,HACK,BSO,0.0
6/30/2017,WhiteBlossomCareCenter,CA,INSD,MED,0.0
6/30/2017,Meepos&CompanyCPA's,CA,HACK,BSF,0.0
7/6/2017,RealEstateBusinessServices,CA,HACK,BSO,0.0
7/6/2017,SparkPay,NY,HACK,BSO,0.0
7/18/2017,KellerWilliamsRealty,TX,HACK,BSO,0.0
7/18/2017,SportsMemorabilia.com,FL,HACK,BSO,0.0
7/19/2017,Hathaway-SycamoresChildandFamilyServices,CA,HACK,BSO,0.0
7/20/2017,J.Palmer&Company,CA,HACK,BSF,0.0
7/20/2017,KevinJ.PalmerandCompanyAnAccountingCorporation,CA,HACK,BSF,0.0
7/21/2017,ValueEyecareNetwork,NY,HACK,BSO,0.0
7/26/2017,VirginAmerica,CA,HACK,BSO,0.0
7/26/2017,AvantiMarkets,WA,HACK,BSO,0.0
7/27/2017,HamiltonZanzeRealEstateInvestments,CA,PHYS,BSF,0.0
7/27/2017,HilderbrandandClarkCertifiedPublicAccountant,CA,HACK,BSF,0.0
7/28/2017,SteelTechnologyLLCdbaHydroFlask,OR,HACK,BSO,0.0
8/14/2017,PerformantFinancialCorporation,OH,HACK,BSF,0.0
8/16/2017,NativeCanadaFootwear,British Columbia,HACK,BSO,0.0
8/25/2017,ZymoResearch,CA,HACK,BSO,0.0
8/29/2017,CoreLogic/Credco,CA,HACK,BSF,0.0
9/8/2017,CohnHandlesSturm,CA,PORT,BSF,0.0
9/8/2017,HomePointFinancial,CA,HACK,BSF,0.0
10/17/2017,UnionLaborLifeInsuranceCompany,DC,HACK,BSF,0.0
10/27/2017,ChioriniHunt&JacobsCertifiedPublicAccountants,CA,HACK,BSF,0.0
10/30/2017,HomeBoxOffice(HBO),NY,HACK,BSO,0.0
11/2/2017,Kimberly-Clark,WI,HACK,BSO,0.0
11/3/2017,HumanGood,CA,HACK,BSO,4844.0
11/9/2017,Corovan/Corodata/KlingerMoving,CA,DISC,BSO,0.0
11/9/2017,TweenBrands,TX,HACK,BSO,0.0
11/13/2017,LosAngelesCountyDepartmentofMentalHealth,CA,DISC,GOV,0.0
11/13/2017,GNAC,MO,HACK,BSO,0.0
11/13/2017,GaryW.Janke,CA,PHYS,BSF,0.0
11/14/2017,ABMIndustries,NY,HACK,BSO,0.0
11/14/2017,BakersfieldCitySchoolDistrict,CA,DISC,EDU,0.0
11/15/2017,Cheddar'sScratchKitchen,TX,PHYS,BSO,0.0
11/15/2017,FarNienteWinery,CA,HACK,BSO,0.0
11/15/2017,CafeMom,NY,HACK,BSO,0.0
11/16/2017,ClubSportSanRamon/OakwoodAthleticClub,CA,HACK,BSO,0.0
11/17/2017,Brinderson,CA,HACK,BSO,0.0
11/21/2017,ArmorGames,CA,HACK,BSO,0.0
11/27/2017,USAHoistCompany,IL,HACK,BSO,0.0
12/28/2017,Forever21,CA,HACK,BSR,0.0
12/28/2017,SAYSanDiego,CA,DISC,NGO,0.0
1/5/2018,BeautyBlender,PA,HACK,BSR,3982.0
1/5/2018,Flagship,CA,PHYS,BSF,0.0
1/5/2018,LiveGlam,CA,HACK,BSR,0.0
7/21/2008,HawaiiStateDepartmentofPublicSafety,HI,DISC,GOV,4200.0
6/26/2009,UniversityofCentralMissouriPoliceDepartment(UCM),MO,INSD,EDU,250.0
10/17/2009,FeeneyInsuranceAgency,PA,STAT,BSF,0.0
11/19/2009,FCIUSA,NH,PORT,BSO,2000.0
11/24/2009,FarmersInsurance,TN,HACK,BSF,0.0
12/7/2009,GatewayCommunityCollege,CT,HACK,EDU,0.0
12/15/2009,RockYou,CA,HACK,BSR,32000000.0
12/22/2009,WesternMichiganUniversity,MI,DISC,EDU,0.0
12/31/2009,Time,NY,INSD,MED,0.0
1/5/2010,Metropark,CA,DISC,BSR,0.0
1/14/2010,PerintonSquarePostOffice,NY,PHYS,GOV,20.0
1/19/2010,CHASE,KY,DISC,BSF,0.0
1/22/2010,BrioTuscanGrilleinCountryClubPlaza,MO,CARD,BSR,20.0
1/27/2010,SeattleMunicipalCourt,WA,INSD,GOV,0.0
2/2/2010,P.F.Chang'sBistro,AZ,STAT,BSR,8181.0
2/5/2010,WyomingDepartmentofHealthKidCareCHIP,WY,DISC,GOV,5000.0
2/10/2010,WellPointAnthem/BlueCrossandBlueShield,IL,INSD,MED,40.0
2/11/2010,LawrenceWelkResort,CA,HACK,BSR,1427.0
2/11/2010,SandwichBoardCafe,CO,INSD,BSO,0.0
2/12/2010,DaedalusBooks,MD,HACK,BSR,1285.0
2/12/2010,INGFund,Noord Holland,DISC,BSF,106.0
2/12/2010,GaletonGloves,MA,HACK,BSR,89.0
2/17/2010,T.G.I.Friday's(TGIF),MN,CARD,BSR,0.0
2/22/2010,SunTrustBank,GA,CARD,BSF,200.0
2/24/2010,UniversityofWashingtonMedicalCenter(UWMC),WA,INSD,MED,210.0
2/24/2010,7-Eleven,UT,CARD,BSR,0.0
2/27/2010,GroupM,NY,PORT,BSO,1501.0
2/27/2010,AT&T,IL,INSD,BSF,0.0
3/1/2010,USBank,OH,PORT,BSF,0.0
3/2/2010,DiabetesDirect,FL,INSD,MED,0.0
3/3/2010,SmallDogElectronics,VT,HACK,BSR,3000.0
3/3/2010,7-Eleven,CA,CARD,BSR,200.0
3/4/2010,AkelBusinessServices(alsoSilvaBookkeepingandTaxServices),CA,INSD,BSF,32.0
3/5/2010,UniversityofTexasSouthwesternMedicalCenter,TX,INSD,GOV,200.0
3/5/2010,HancockFabrics,MS,DISC,BSR,0.0
3/7/2010,RandleEasternAmbulanceServiceinc.,FL,INSD,MED,0.0
3/8/2010,ArrowElectronics,NY,PORT,BSR,4044.0
3/10/2010,WickenburgUnifiedSchoolDistrict,AZ,DISC,EDU,1438.0
3/11/2010,BennettCollege,NC,HACK,EDU,1100.0
3/11/2010,FirstConvenienceBank,TX,INSD,BSF,0.0
3/12/2010,BeecherCarlsonHoldings,GA,PORT,BSF,1012.0
3/13/2010,BeerandWineHobby,MA,HACK,BSR,35000.0
3/13/2010,BeecherCarlson,MA,PORT,BSO,5432.0
3/13/2010,JohnHancockFinancialServices,MA,PORT,BSF,1085.0
3/13/2010,CaliforniaPizzaKitchen,PA,CARD,BSR,0.0
3/16/2010,AlbanyPoliceDepartment(ADPGeorgia),GA,DISC,GOV,0.0
3/19/2010,MyPilotStore.com,AZ,HACK,BSO,0.0
3/22/2010,ArkansasCrimeInformationCenter,AR,INSD,BSO,0.0
3/24/2010,Wachovia,WA,CARD,BSF,0.0
3/25/2010,YumaProvingGround,AZ,HACK,GOV,700.0
3/25/2010,NewYorkStateDMV,NY,INSD,GOV,200.0
3/25/2010,ValenciaHighSchool,CA,INSD,EDU,0.0
3/25/2010,JohnsHopkinsUniversitySchoolofEducation,MD,DISC,EDU,0.0
3/29/2010,UniversityMRIDiagnosticCenterHolyCrossHospitalNorthRidgeMedicalCenterandOncologyandHematologyAssociatesofWestBroward,FL,INSD,MED,40000.0
3/29/2010,ProximaAlfaInvestmentsLLC,NY,PORT,BSF,0.0
4/3/2010,MiddletownCityGovernmentBuilding:PublicWorksUtilitiesPoliceandFinanceDepartments,OH,PHYS,GOV,0.0
4/7/2010,BankofAmerica,NC,INSD,BSF,0.0
4/8/2010,H&RBlock,NY,INSD,BSF,20.0
4/8/2010,HBDirect.com,VT,HACK,BSO,0.0
4/9/2010,WoodburyFinancialServices,MN,PORT,BSF,0.0
4/12/2010,KernCountyEmployee'sRetirmentAssociation,CA,INSD,GOV,37000.0
4/13/2010,LorillardTobaccoGeneralAgenciesWelfareBenefitsProgramNationalGypsumTowersWatson,NC,PORT,BSR,1874.0
4/13/2010,AtlantaFirefighters,GA,DISC,GOV,1000.0
4/13/2010,RoomStore,MD,PHYS,BSR,0.0
4/14/2010,BayPinesVAMedicalCenter,FL,PHYS,GOV,800.0
4/14/2010,StrategicWorkforceSolutionsTatumSFNdivision,NY,PORT,BSO,0.0
4/14/2010,LamResearchCorp.,CA,PORT,BSO,0.0
4/16/2010,BlueCrossandBlueShieldofRhodeIsland(BCBSRI),RI,PHYS,MED,12000.0
4/16/2010,HigherEducationSerivesCorp.,NY,DISC,BSF,1433.0
4/16/2010,BuildingMedia,DE,HACK,BSR,81.0
4/16/2010,Gap,OH,INSD,BSR,18.0
4/16/2010,HealthNet,CA,UNKN,BSF,18.0
4/16/2010,GeneralMotors,MI,DISC,BSR,0.0
4/16/2010,AmericanSalesCompanyAholdUSA,NY,PORT,BSR,0.0
4/18/2010,RapidReturnTax,TX,PHYS,BSF,0.0
4/26/2010,ChildProtectiveServicesTexasDepartmentofFamilyandProtectiveServices,TX,INSD,GOV,70.0
5/14/2010,PrincipalFinancialGroup,IA,HACK,BSF,0.0
5/15/2010,MellowMushroom,GA,HACK,BSR,2000.0
5/17/2010,SiliconValleyEyecareOptometryandContactLenses,CA,STAT,MED,40000.0
5/17/2010,EdwardWatersCollege,FL,DISC,EDU,210.0
5/18/2010,CapitolOne,VA,UNKN,BSF,0.0
5/20/2010,StrongMemorialHospital,NY,DISC,MED,1250.0
5/20/2010,RockbridgeAreaCommunityServices,VA,STAT,MED,500.0
5/21/2010,TuftsUniversity,MA,HACK,EDU,2000.0
5/21/2010,Aldaco'sMexicanCuisine,TX,HACK,BSR,0.0
5/22/2010,StaffJenningsBoats,OR,DISC,BSR,0.0
5/24/2010,LakeRidgeMiddleSchool,VA,PORT,EDU,1200.0
5/24/2010,CheesecakeFactory,DC,INSD,BSR,0.0
5/25/2010,LincolnFinancialGroup,PA,DISC,BSF,1286.0
5/25/2010,WellsFargo,CA,INSD,BSF,1023.0
5/25/2010,LocalCoffee,TX,HACK,BSR,0.0
5/26/2010,Inovis,GA,PORT,BSO,0.0
5/28/2010,CincinnatiChildren'sHospitalMedicalCenter,OH,PORT,MED,61000.0
5/28/2010,InteriorNationalBusinessCenter,CO,PORT,GOV,7500.0
6/1/2010,BrewHaHa!,DE,HACK,BSR,30.0
6/2/2010,AvalonCenter,NY,DISC,MED,0.0
6/5/2010,Marco'sRestaurant,IN,HACK,BSR,500.0
6/5/2010,NationalHighwayTrafficSafetyAdministration(NHTSA),DC,DISC,GOV,0.0
6/7/2010,Wal-MartSam'sClub,AR,HACK,BSR,117.0
6/8/2010,LosAngelesCountyDepartmentofPublicSocialServices,CA,INSD,GOV,197.0
6/9/2010,TennCareNewMexicoHumanServicesDepartment,IL,PORT,MED,21000.0
6/10/2010,DurhamCountyGovernment,NC,PHYS,GOV,8700.0
6/11/2010,PaylessShoeStore,NY,INSD,BSR,11.0
6/12/2010,JPMorganChase,NJ,INSD,BSF,12.0
6/12/2010,MiddleTownshipMunicipalHall,NJ,PHYS,GOV,0.0
6/13/2010,ButlerCountyDepartmentofJobandFamilyServices,OH,PHYS,GOV,10600.0
6/14/2010,FranklinCountyTreasurer'sOffice,OH,DISC,GOV,0.0
6/16/2010,AT&T,TX,DISC,BSR,0.0
6/17/2010,QuantumCorporation,WA,PORT,BSR,0.0
6/18/2010,St.FrancisFederalCreditUnion,OK,PORT,BSF,8400.0
6/18/2010,UniversityofNevada,NV,STAT,EDU,7526.0
6/21/2010,TeleTechSonyElectronics,CO,UNKN,BSR,0.0
6/25/2010,SacramentoDepartmentofParksandRecreation,CA,PHYS,GOV,100.0
6/26/2010,NewYorkLifeInsuranceCompany,CA,INSD,BSF,114.0
6/29/2010,BrooklynTechHighSchool,NY,HACK,EDU,2416.0
6/29/2010,SpartaBoardofEducation,NJ,DISC,GOV,200.0
6/29/2010,CalStateSanBernardino(CSSB),CA,DISC,EDU,36.0
6/29/2010,MerrimackMortgage,SC,PHYS,BSF,0.0
6/29/2010,RidgefieldHighSchool,CT,HACK,EDU,0.0
7/2/2010,AMRCorporation,TX,STAT,BSO,79000.0
7/6/2010,MassachusettsSecretaryofStateOffice,MA,PHYS,GOV,139000.0
7/9/2010,EmilyMorganHotel,TX,PHYS,BSO,17000.0
7/12/2010,MarshandMercer,DC,PORT,BSF,378000.0
7/12/2010,ConnecticutDepartmentofEducationStateTeachers'RetirementBoard,CT,PORT,GOV,58000.0
7/14/2010,OregonStateUniversity,OR,HACK,EDU,34000.0
7/15/2010,UtahDepartmentofWorkforceServices,UT,INSD,GOV,1300.0
7/15/2010,NixCheckCashing,CA,STAT,BSF,100.0
7/15/2010,NBTY,NY,DISC,BSR,0.0
7/15/2010,AlcoaGlobalMobilityGroup,NY,DISC,BSO,0.0
7/15/2010,PrivateDentalPractice,CA,PHYS,MED,0.0
7/16/2010,BuenaVistaUniversity,IA,HACK,EDU,93000.0
7/16/2010,ConnecticutDepartmentofLabor,CT,PORT,GOV,5000.0
7/20/2010,MarylandDepartmentofHumanResources,MD,INSD,GOV,3000.0
